voyage_id,vessel_type,dwt,n_ports,nz_dest_port,p_invasion,track,cluster
5158,Reefer,9709.0,7,TAURANGA,0.0002826622,Track2,0
5159,General Cargo,18760.0,7,AUCKLAND,0.0003870878,Track2,0
5160,RoRo,23786.0,5,AUCKLAND,0.000301161,Track2,1
5161,Container,50604.0,7,AUCKLAND,0.0003697563,Track2,0
5162,Container,41350.0,5,TAURANGA,0.0002269952,Track2,1
5163,RoRo,18867.0,6,AUCKLAND,0.0003968803,Track2,3
5164,RoRo,23889.0,7,AUCKLAND,0.0003167633,Track2,1
5165,Container,52216.0,7,AUCKLAND,0.0003605005,Track2,0
5166,General Cargo,10110.0,6,GISBORNE,0.0002289459,Track2,1
5167,Container,80409.0,5,TAURANGA,0.0003235123,Track2,0
5168,General Cargo,12267.0,5,NAPIER,0.000232195,Track2,4
5169,Bulker,32729.0,7,NAPIER,0.0002981339,Track2,4
5170,Tanker,46639.0,6,NEW PLYMOUTH,0.0002197732,Track2,0
5171,RoRo,12988.0,7,AUCKLAND,0.0003274546,Track2,0
5172,General Cargo,8378.0,7,AUCKLAND,0.0002476021,Track2,2
5173,RoRo,19106.0,6,NAPIER,0.0003522578,Track2,0
5174,Container,52190.0,7,AUCKLAND,0.0003678531,Track2,0
5175,Container,65364.0,5,AUCKLAND,0.0002929504,Track2,0
5176,RoRo,27178.0,5,AUCKLAND,0.0002966802,Track2,1
5177,Reefer,10617.0,6,TAURANGA,0.000299231,Track2,0
5178,Container,50500.0,7,AUCKLAND,0.0003674974,Track2,1
5179,Container,48109.0,7,AUCKLAND,0.0003680362,Track2,0
5180,General Cargo,8378.0,6,AUCKLAND,0.0002410593,Track2,2
5181,Bulker,37520.0,5,PORT CHALMERS,0.00021914,Track2,3
5182,Container,30700.0,6,AUCKLAND,0.0002624531,Track2,0
5183,Container,41350.0,6,TAURANGA,0.0002857749,Track2,1
5184,Reefer,12374.0,6,LYTTELTON,0.0002942651,Track2,0
5185,Bulker,32949.0,5,TAURANGA,0.0003097414,Track2,4
5186,Container,71587.0,7,TAURANGA,0.0004158491,Track2,0
5187,RoRo,18858.0,6,AUCKLAND,0.0003440129,Track2,0
5188,Container,30136.0,5,TAURANGA,0.000225388,Track2,1
5189,Container,99863.0,7,TAURANGA,0.0004030123,Track2,1
5190,General Cargo,57949.0,5,AUCKLAND,0.0004059857,Track2,1
5191,Container,50567.0,6,AUCKLAND,0.0003149399,Track2,0
5192,RoRo,15068.0,7,AUCKLAND,0.00038936,Track2,0
5193,Container,51737.0,6,AUCKLAND,0.000299803,Track2,0
5194,Container,35225.0,7,TAURANGA,0.0002612746,Track2,1
5195,General Cargo,37715.0,7,TIMARU,0.0003201895,Track2,4
5196,Container,35036.0,6,TAURANGA,0.0002553872,Track2,1
5197,General Cargo,12303.0,7,AUCKLAND,0.0003431829,Track2,0
5198,Container,52216.0,5,AUCKLAND,0.0002212124,Track2,0
5199,Reefer,12313.0,7,AUCKLAND,0.0003298938,Track2,0
5200,Bulker,36888.0,6,LYTTELTON,0.0003169748,Track2,4
5201,Container,69423.0,7,AUCKLAND,0.0003672955,Track2,0
5202,General Cargo,52190.0,5,TAURANGA,0.000362012,Track2,0
5203,Container,26868.0,7,TAURANGA,0.0002433061,Track2,1
5204,Container,26868.0,7,TAURANGA,0.0002320219,Track2,1
5205,Container,35031.0,7,TAURANGA,0.0002900427,Track2,1
5206,Container,69107.0,5,AUCKLAND,0.0002917975,Track2,0
5207,Container,50567.0,6,AUCKLAND,0.0003592342,Track2,0
5208,Container,51850.0,7,AUCKLAND,0.0003775493,Track2,0
5209,Bulker,37636.0,6,GISBORNE,0.0003515301,Track2,4
5210,Container,53176.0,6,TAURANGA,0.0002635794,Track2,1
5211,Container,50604.0,7,AUCKLAND,0.0003791018,Track2,0
5212,RoRo,28084.0,7,AUCKLAND,0.0003560894,Track2,1
5213,RoRo,23786.0,6,AUCKLAND,0.0003165214,Track2,1
5214,Container,30189.0,7,TAURANGA,0.00032154,Track2,1
5215,RoRo,14906.0,5,AUCKLAND,0.000273128,Track2,0
5216,Container,17842.0,6,TAURANGA,0.0001711973,Track2,3
5217,Container,53093.0,7,TAURANGA,0.0003290306,Track2,1
5218,Reefer,10617.0,5,AUCKLAND,0.0002435249,Track2,0
5219,Container,24663.0,6,AUCKLAND,0.0002310614,Track2,0
5220,General Cargo,8378.0,6,AUCKLAND,0.0002429608,Track2,2
5221,Container,35031.0,5,TAURANGA,0.0002298963,Track2,1
5222,Reefer,12912.0,5,TAURANGA,0.0002435195,Track2,4
5223,Container,30337.0,7,TAURANGA,0.0002823914,Track2,1
5224,Container,30156.0,7,TAURANGA,0.0003099648,Track2,1
5225,RoRo,16747.0,6,AUCKLAND,0.0003734223,Track2,1
5226,Tanker,49904.0,5,TAURANGA,0.0003151222,Track2,4
5227,Tanker,50239.0,7,TAURANGA,0.0002187909,Track2,1
5228,Bulker,39790.0,7,NAPIER,0.0002787105,Track2,1
5229,Tanker,12702.0,5,NEW PLYMOUTH,0.0002226358,Track2,0
5230,General Cargo,5642.0,7,AUCKLAND,0.0001841839,Track2,2
5231,General Cargo,12927.0,6,AUCKLAND,0.0003284974,Track2,2
5232,Container,35036.0,7,TAURANGA,0.0003315215,Track2,1
5233,Container,41028.0,5,AUCKLAND,0.0002334963,Track2,1
5234,Container,62007.0,7,AUCKLAND,0.000400331,Track2,0
5235,Bulker,39172.0,5,GISBORNE,0.0002630914,Track2,4
5236,Bulker,37534.0,7,NAPIER,0.0002234353,Track2,3
5237,RoRo,20581.0,6,NAPIER,0.0003939673,Track2,0
5238,Container,110387.0,7,TAURANGA,0.0004014277,Track2,1
5239,General Cargo,36974.0,6,NEW PLYMOUTH,0.0003092619,Track2,4
5240,RoRo,19110.0,6,AUCKLAND,0.0003859476,Track2,0
5241,RoRo,14906.0,5,NAPIER,0.0001822932,Track2,0
5242,Container,26868.0,7,TAURANGA,0.0002306545,Track2,1
5243,Reefer,13055.0,7,TAURANGA,0.0002838664,Track2,1
5244,Container,39200.0,7,NAPIER,0.0002692552,Track2,0
5245,Container,53124.0,7,TAURANGA,0.0003825348,Track2,1
5246,Bulker,57195.0,5,NELSON,0.0002698687,Track2,3
5247,RoRo,9653.0,6,AUCKLAND,0.0002868808,Track2,0
5248,General Cargo,8378.0,7,AUCKLAND,0.0002508964,Track2,2
5249,Container,53124.0,7,TAURANGA,0.0003343074,Track2,1
5250,Container,110387.0,5,TAURANGA,0.0002328224,Track2,1
5251,RoRo,9274.0,7,AUCKLAND,0.0002918907,Track2,0
5252,Container,23429.0,5,AUCKLAND,0.0001974972,Track2,0
5253,RoRo,15089.0,6,AUCKLAND,0.0003392749,Track2,0
5254,RoRo,14283.0,7,AUCKLAND,0.000359347,Track2,0
5255,Container,22314.0,6,TAURANGA,0.0002314844,Track2,2
5256,Reefer,12354.0,7,AUCKLAND,0.000334311,Track2,0
5257,Bulker,34442.0,5,NELSON,0.000228041,Track2,4
5258,Container,21475.0,6,AUCKLAND,0.0002082796,Track2,0
5259,Container,52190.0,7,AUCKLAND,0.0003873993,Track2,0
5260,Bulker,61302.0,7,LYTTELTON,0.0003040008,Track2,4
5261,RoRo,31143.0,7,AUCKLAND,0.0003671152,Track2,1
5262,Container,30136.0,7,TAURANGA,0.0002458778,Track2,1
5263,Container,53124.0,7,TAURANGA,0.0003909152,Track2,1
5264,Container,8252.0,6,AUCKLAND,0.0001319285,Track2,2
5265,Container,119185.0,6,TAURANGA,0.000421751,Track2,1
5266,Container,65165.0,7,AUCKLAND,0.0003663816,Track2,1
5267,RoRo,21099.0,6,AUCKLAND,0.0003047498,Track2,1
5268,Container,53050.0,7,AUCKLAND,0.0003932569,Track2,0
5269,Reefer,12354.0,7,AUCKLAND,0.0003446713,Track2,0
5270,Container,30136.0,5,TAURANGA,0.0001638568,Track2,1
5271,Container,53327.0,6,AUCKLAND,0.0002997657,Track2,0
5272,Container,53160.0,7,TAURANGA,0.0003327944,Track2,1
5273,RoRo,14906.0,5,AUCKLAND,0.0002626522,Track2,4
5274,General Cargo,12927.0,7,AUCKLAND,0.0003439827,Track2,2
5275,Container,38975.0,5,AUCKLAND,0.0002380543,Track2,0
5276,Container,80225.0,7,TAURANGA,0.0004188685,Track2,0
5277,Container,51822.0,5,WELLINGTON,0.0002313042,Track2,0
5278,Bulker,32503.0,5,AUCKLAND,0.0003313557,Track2,4
5279,Container,53160.0,6,TAURANGA,0.0002519918,Track2,1
5280,RoRo,19550.0,7,AUCKLAND,0.00040747,Track2,0
5281,RoRo,18833.0,6,AUCKLAND,0.0003892268,Track2,0
5282,Container,109657.0,5,TAURANGA,0.0002441774,Track2,1
5283,Container,51533.0,7,AUCKLAND,0.0003609466,Track2,0
5284,Container,53278.0,7,AUCKLAND,0.0003725293,Track2,0
5285,RoRo,18436.0,5,AUCKLAND,0.0002391319,Track2,1
5286,Container,22708.0,7,TAURANGA,0.0002061519,Track2,2
5287,Container,8252.0,6,AUCKLAND,0.0001319712,Track2,2
5288,Tanker,17764.0,5,PORT CHALMERS,0.0002552291,Track2,1
5289,RoRo,14906.0,5,AUCKLAND,0.0002684686,Track2,0
5290,Bulker,38195.0,7,NEW PLYMOUTH,0.0002864296,Track2,4
5291,RoRo,23959.0,5,NAPIER,0.0001987542,Track2,1
5292,Container,52532.0,7,AUCKLAND,0.0003663629,Track2,0
5293,RoRo,22088.0,6,AUCKLAND,0.0003694208,Track2,1
5294,Container,59266.0,7,AUCKLAND,0.0003363211,Track2,1
5295,General Cargo,20202.0,6,AUCKLAND,0.0003715107,Track2,2
5296,Container,52180.0,5,AUCKLAND,0.0002415446,Track2,4
5297,Tanker,49993.0,5,NEW PLYMOUTH,0.0002221689,Track2,0
5298,Bulker,42446.0,5,PORT CHALMERS,0.0003311901,Track2,3
5299,Bulker,37687.0,6,NAPIER,0.0002780832,Track2,4
5300,RoRo,27564.0,6,AUCKLAND,0.0003088439,Track2,1
5301,Bulker,39777.0,5,AUCKLAND,0.0003339614,Track2,4
5302,Bulker,31939.0,7,AUCKLAND,0.000351377,Track2,4
5303,Container,26947.0,7,TAURANGA,0.0002398792,Track2,1
5304,Container,117176.0,7,TAURANGA,0.0003771966,Track2,1
5305,Container,50500.0,7,TAURANGA,0.0003590662,Track2,1
5306,Container,50567.0,5,TAURANGA,0.0002496379,Track2,0
5307,Container,13054.0,7,AUCKLAND,0.0002101508,Track2,3
5308,Bulker,39172.0,6,NEW PLYMOUTH,0.0002673268,Track2,4
5309,RoRo,22815.0,5,AUCKLAND,0.0003998496,Track2,0
5310,Container,30700.0,7,AUCKLAND,0.0003022416,Track2,0
5311,Container,105846.0,6,TAURANGA,0.0003562211,Track2,1
5312,Container,80454.0,7,TAURANGA,0.0004414559,Track2,0
5313,Bulker,35097.0,6,LYTTELTON,0.0003188206,Track2,4
5314,Container,34965.0,5,LYTTELTON,0.0001838318,Track2,1
5315,Container,39337.0,6,TAURANGA,0.0002914979,Track2,4
5316,Container,48015.0,6,AUCKLAND,0.0003134001,Track2,0
5317,Bulker,33963.0,7,AUCKLAND,0.0002936346,Track2,4
5318,Container,41350.0,7,TAURANGA,0.0002752528,Track2,1
5319,Bulker,31871.0,7,AUCKLAND,0.000314676,Track2,4
5320,Container,21206.0,7,AUCKLAND,0.0002235318,Track2,0
5321,Container,50985.0,7,AUCKLAND,0.0003892264,Track2,0
5322,General Cargo,55807.0,6,TAURANGA,0.0004084238,Track2,1
5323,Other,5488.0,7,NEW PLYMOUTH,0.0001143843,Track2,0
5324,Container,53142.0,7,TAURANGA,0.0003395974,Track2,1
5325,Container,51533.0,7,AUCKLAND,0.0003636947,Track2,0
5326,Container,51807.0,6,AUCKLAND,0.000348638,Track2,1
5327,RoRo,16702.0,5,AUCKLAND,0.0003183986,Track2,0
5328,General Cargo,20202.0,6,AUCKLAND,0.0003332173,Track2,2
5329,General Cargo,10049.0,7,TAURANGA,0.0002228916,Track2,1
5330,Container,43177.0,7,TAURANGA,0.0003485419,Track2,1
5331,Container,30337.0,6,TAURANGA,0.0002677476,Track2,1
5332,Bulker,38195.0,5,PORT CHALMERS,0.0002523686,Track2,4
5333,Container,93591.0,5,TAURANGA,0.0003423594,Track2,1
5334,Container,110387.0,7,TAURANGA,0.0004738817,Track2,1
5335,Container,43197.0,5,TAURANGA,0.0002384966,Track2,1
5336,Container,53176.0,5,TAURANGA,0.0002587763,Track2,1
5337,Container,117627.0,5,TAURANGA,0.000256894,Track2,1
5338,RoRo,14906.0,5,NAPIER,0.0002254112,Track2,0
5339,RoRo,14906.0,6,AUCKLAND,0.0003235116,Track2,0
5340,Container,30814.0,7,AUCKLAND,0.000284381,Track2,0
5341,Container,22314.0,7,TAURANGA,0.0001960342,Track2,2
5342,Container,43177.0,6,TAURANGA,0.0003144442,Track2,1
5343,Container,30721.0,7,AUCKLAND,0.0003055937,Track2,0
5344,Container,38004.0,7,AUCKLAND,0.0003308125,Track2,4
5345,Container,52190.0,7,AUCKLAND,0.0003736178,Track2,0
5346,Container,54405.0,5,NELSON,0.000212846,Track2,0
5347,RoRo,15089.0,7,AUCKLAND,0.0003555367,Track2,0
5348,RoRo,18481.0,7,AUCKLAND,0.0003798441,Track2,0
5349,Container,35031.0,5,TAURANGA,0.0002080072,Track2,1
5350,Container,39383.0,5,AUCKLAND,0.0002420376,Track2,0
5351,RoRo,43878.0,7,AUCKLAND,0.000397268,Track2,1
5352,RoRo,16837.0,5,AUCKLAND,0.0003087556,Track2,0
5353,RoRo,12988.0,7,AUCKLAND,0.0003333376,Track2,0
5354,General Cargo,5642.0,7,AUCKLAND,0.0001929372,Track2,2
5355,Reefer,9709.0,5,AUCKLAND,0.000251936,Track2,0
5356,Container,30813.0,5,AUCKLAND,0.0002076386,Track2,0
5357,RoRo,22815.0,6,AUCKLAND,0.0004015666,Track2,0
5358,General Cargo,11736.0,5,AUCKLAND,0.0002047522,Track2,4
5359,Container,8252.0,7,AUCKLAND,0.0001399192,Track2,2
5360,General Cargo,8378.0,7,AUCKLAND,0.0002495389,Track2,2
5361,Container,21206.0,7,AUCKLAND,0.0002264115,Track2,0
5362,Bulker,55922.0,5,NAPIER,0.0002602368,Track2,4
5363,Container,24615.0,6,TAURANGA,0.0002375614,Track2,0
5364,Bulker,34484.0,5,NELSON,0.000253628,Track2,4
5365,Container,41028.0,7,TAURANGA,0.0002882274,Track2,1
5366,Bulker,31716.0,7,TAURANGA,0.0002904761,Track2,4
5367,Container,30813.0,5,AUCKLAND,0.0002367548,Track2,0
5368,Container,8252.0,7,AUCKLAND,0.0001485842,Track2,1
5369,Container,27025.0,7,TAURANGA,0.0002926754,Track2,1
5370,RoRo,17339.0,7,AUCKLAND,0.0003933053,Track2,0
5371,Bulker,32318.0,6,TIMARU,0.0002527375,Track2,4
5372,Container,27025.0,5,TAURANGA,0.0002077443,Track2,1
5373,Container,80409.0,6,TAURANGA,0.000368494,Track2,0
5374,Container,52216.0,7,AUCKLAND,0.0003852523,Track2,0
5375,General Cargo,32503.0,6,TIMARU,0.0003156762,Track2,4
5376,Container,27025.0,6,AUCKLAND,0.0002659558,Track2,1
5377,RoRo,23786.0,6,NAPIER,0.0002707341,Track2,1
5378,Container,53139.0,7,TAURANGA,0.0003204784,Track2,1
5379,Container,26974.0,7,TAURANGA,0.0003034788,Track2,1
5380,Container,110387.0,6,TAURANGA,0.0003947925,Track2,1
5381,RoRo,43878.0,7,AUCKLAND,0.0004236369,Track2,1
5382,Container,53176.0,7,TAURANGA,0.000399846,Track2,1
5383,Container,53142.0,7,TAURANGA,0.0003300183,Track2,1
5384,General Cargo,13462.0,7,TIMARU,0.0002086981,Track2,4
5385,RoRo,15495.0,5,AUCKLAND,0.0002974566,Track2,0
5386,Bulker,38894.0,5,NEW PLYMOUTH,0.0002768884,Track2,4
5387,Bulker,63498.0,5,NEW PLYMOUTH,0.0002747815,Track2,4
5388,RoRo,16837.0,5,AUCKLAND,0.0002838376,Track2,0
5389,RoRo,21414.0,6,AUCKLAND,0.000364402,Track2,1
5390,Reefer,12374.0,6,AUCKLAND,0.0002944951,Track2,0
5391,Container,5923.0,5,LYTTELTON,5.83704e-05,Track2,3
5392,General Cargo,37154.0,5,TAURANGA,0.0003752186,Track2,4
5393,Container,80293.0,7,TAURANGA,0.0004183051,Track2,0
5394,Container,21475.0,5,AUCKLAND,0.0001831396,Track2,0
5395,Container,26947.0,7,TAURANGA,0.0002728302,Track2,1
5396,RoRo,15465.0,6,AUCKLAND,0.0003302143,Track2,0
5397,Container,53124.0,7,TAURANGA,0.0003791377,Track2,1
5398,Container,35036.0,7,TAURANGA,0.0002697307,Track2,1
5399,Container,35225.0,7,TAURANGA,0.000299239,Track2,1
5400,Bulker,35991.0,6,WELLINGTON,0.0002395483,Track2,4
5401,RoRo,16837.0,7,AUCKLAND,0.0003905243,Track2,0
5402,Container,22968.0,6,TAURANGA,0.0002366692,Track2,2
5403,Container,50814.0,5,AUCKLAND,0.0002706132,Track2,0
5404,RoRo,28818.0,6,AUCKLAND,0.0002960708,Track2,1
5405,Container,23482.0,5,PORT CHALMERS,0.0001454582,Track2,0
5406,General Cargo,20202.0,5,AUCKLAND,0.0003185013,Track2,2
5407,Container,51653.0,7,AUCKLAND,0.0002940801,Track2,1
5408,Container,65364.0,7,AUCKLAND,0.0004200902,Track2,0
5409,General Cargo,8378.0,7,AUCKLAND,0.0002336474,Track2,2
5410,Container,43177.0,7,TAURANGA,0.0002984922,Track2,1
5411,Container,80115.0,7,TAURANGA,0.000434213,Track2,0
5412,Bulker,39742.0,5,TAURANGA,0.0002782408,Track2,4
5413,RoRo,18529.0,5,AUCKLAND,0.0002988703,Track2,4
5414,Bulker,58717.0,5,NELSON,0.0002642389,Track2,4
5415,RoRo,15506.0,7,AUCKLAND,0.0002360331,Track2,1
5416,Bulker,34484.0,7,TAURANGA,0.0002952441,Track2,4
5417,Container,36307.0,7,AUCKLAND,0.0002738898,Track2,0
5418,Bulker,37949.0,6,TAURANGA,0.0002514482,Track2,4
5419,Container,30813.0,7,AUCKLAND,0.000311398,Track2,0
5420,Bulker,37707.0,5,GISBORNE,0.0002993169,Track2,4
5421,Container,63352.0,6,TAURANGA,0.0003407565,Track2,1
5422,Container,99863.0,7,TAURANGA,0.000384556,Track2,1
5423,Container,22968.0,5,TAURANGA,0.0001885097,Track2,2
5424,RoRo,20581.0,6,AUCKLAND,0.0003605267,Track2,0
5425,General Cargo,20202.0,7,AUCKLAND,0.000407094,Track2,0
5426,Container,52190.0,7,AUCKLAND,0.0003726976,Track2,0
5427,Container,51939.0,7,TAURANGA,0.0004079703,Track2,1
5428,Bulker,36908.0,7,NEW PLYMOUTH,0.0002343004,Track2,4
5429,Container,30814.0,7,AUCKLAND,0.0003003589,Track2,0
5430,Container,51822.0,7,AUCKLAND,0.0003132561,Track2,0
5431,RoRo,9491.0,7,AUCKLAND,0.0003186022,Track2,4
5432,RoRo,15089.0,5,AUCKLAND,0.0002747547,Track2,0
5433,Container,51731.0,7,AUCKLAND,0.0003602532,Track2,0
5434,Container,35225.0,7,TAURANGA,0.0003016848,Track2,1
5435,Container,26974.0,6,TAURANGA,0.0002302547,Track2,1
5436,RoRo,27178.0,7,AUCKLAND,0.0003525846,Track2,1
5437,RoRo,19879.0,5,AUCKLAND,0.0003331211,Track2,3
5438,RoRo,15089.0,7,AUCKLAND,0.0003292773,Track2,0
5439,RoRo,14906.0,6,AUCKLAND,0.0003713645,Track2,0
5440,Container,63352.0,7,AUCKLAND,0.0003068929,Track2,1
5441,Container,109657.0,7,TAURANGA,0.0004403114,Track2,1
5442,RoRo,18334.0,7,AUCKLAND,0.0003987384,Track2,3
5443,RoRo,27100.0,7,AUCKLAND,0.0003316816,Track2,1
5444,Tanker,5250.0,7,NEW PLYMOUTH,0.0001718617,Track2,0
5445,General Cargo,12267.0,6,AUCKLAND,0.0002883589,Track2,0
5446,Container,50567.0,6,AUCKLAND,0.0003236488,Track2,0
5447,RoRo,12221.0,5,AUCKLAND,0.0002630556,Track2,0
5448,Container,42614.0,6,AUCKLAND,0.0003013487,Track2,0
5449,Reefer,12354.0,7,AUCKLAND,0.0003259121,Track2,0
5450,RoRo,9491.0,5,AUCKLAND,0.0002428943,Track2,0
5451,Container,52216.0,5,AUCKLAND,0.0002747864,Track2,0
5452,General Cargo,60494.0,7,TAURANGA,0.0003714504,Track2,1
5453,Container,62007.0,7,AUCKLAND,0.0003940411,Track2,4
5454,General Cargo,20202.0,7,AUCKLAND,0.0004089592,Track2,2
5455,Bulker,36644.0,6,NAPIER,0.0002520904,Track2,0
5456,Container,30813.0,7,AUCKLAND,0.0002978319,Track2,0
5457,Bulker,28240.0,7,NELSON,0.0002126,Track2,3
5458,RoRo,14906.0,6,AUCKLAND,0.0003241205,Track2,0
5459,Bulker,37739.0,5,LYTTELTON,0.0001740726,Track2,4
5460,Container,41350.0,7,TAURANGA,0.000300675,Track2,1
5461,Container,53278.0,5,AUCKLAND,0.0002794428,Track2,0
5462,Container,22708.0,7,TAURANGA,0.0002626577,Track2,2
5463,Container,52683.0,6,AUCKLAND,0.0002932513,Track2,0
5464,Container,13048.0,6,TAURANGA,0.0001590583,Track2,3
5465,Reefer,13055.0,6,AUCKLAND,0.0003102114,Track2,0
5466,Bulker,29671.0,5,PORT CHALMERS,0.0002530486,Track2,4
5467,RoRo,15128.0,7,AUCKLAND,0.0004156422,Track2,0
5468,Container,51653.0,7,TAURANGA,0.0003938018,Track2,1
5469,Container,30156.0,7,TAURANGA,0.0002616378,Track2,1
5470,Container,30156.0,7,TAURANGA,0.000300094,Track2,1
5471,Container,8252.0,7,AUCKLAND,0.0001486148,Track2,2
5472,Bulker,40481.0,5,TIMARU,0.000245999,Track2,4
5473,Container,38975.0,7,AUCKLAND,0.0003413227,Track2,0
5474,Container,51939.0,5,AUCKLAND,0.0002196779,Track2,1
5475,RoRo,19106.0,7,AUCKLAND,0.0003889992,Track2,0
5476,Container,41350.0,5,TAURANGA,0.0001896448,Track2,1
5477,General Cargo,8378.0,7,AUCKLAND,0.0002491222,Track2,2
5478,General Cargo,37613.0,7,AUCKLAND,0.0005164111,Track2,4
5479,Bulker,37347.0,7,NEW PLYMOUTH,0.0002698277,Track2,4
5480,Tanker,12798.0,7,NEW PLYMOUTH,0.0002158438,Track2,4
5481,Container,30337.0,6,TAURANGA,0.0002390015,Track2,1
5482,RoRo,18918.0,5,AUCKLAND,0.0003111021,Track2,0
5483,RoRo,22438.0,6,AUCKLAND,0.0003190876,Track2,1
5484,General Cargo,5351.0,6,NELSON,0.0001465285,Track2,3
5485,Container,68411.0,6,AUCKLAND,0.0003177138,Track2,1
5486,Container,43197.0,7,TAURANGA,0.0003186857,Track2,1
5487,Container,51737.0,7,AUCKLAND,0.0003512276,Track2,0
5488,Container,48015.0,5,WELLINGTON,0.000225968,Track2,0
5489,Container,51939.0,5,TAURANGA,0.000214234,Track2,1
5490,Bulker,42564.0,5,WELLINGTON,0.0002208776,Track2,4
5491,Container,26871.0,5,AUCKLAND,0.0001950808,Track2,1
5492,RoRo,28837.0,5,AUCKLAND,0.0002669613,Track2,1
5493,RoRo,12909.0,6,AUCKLAND,0.000317118,Track2,0
5494,Bulker,32503.0,6,TIMARU,0.0002234492,Track2,4
5495,Container,22968.0,7,TAURANGA,0.0002426948,Track2,2
5496,Bulker,37657.0,7,PORT CHALMERS,0.0002443069,Track2,4
5497,Container,66347.0,7,AUCKLAND,0.0003643466,Track2,1
5498,Container,53139.0,7,TAURANGA,0.000336028,Track2,1
5499,Container,8252.0,7,AUCKLAND,0.0001476212,Track2,2
5500,Container,34960.0,7,TAURANGA,0.0003382727,Track2,1
5501,Container,48015.0,5,AUCKLAND,0.0002415063,Track2,0
5502,Container,23524.0,5,AUCKLAND,0.0001910854,Track2,0
5503,Container,30337.0,7,TAURANGA,0.0003038611,Track2,1
5504,Container,52532.0,7,AUCKLAND,0.0003831587,Track2,0
5505,Bulker,37672.0,6,NAPIER,0.0002903078,Track2,4
5506,RoRo,18160.0,7,AUCKLAND,0.00031499,Track2,1
5507,Container,53139.0,6,TAURANGA,0.0003125109,Track2,1
5508,Container,41028.0,7,TAURANGA,0.0003663349,Track2,1
5509,Bulker,57905.0,5,NEW PLYMOUTH,0.000204496,Track2,4
5510,Container,41028.0,5,TAURANGA,0.0001984721,Track2,1
5511,Container,41028.0,5,TAURANGA,0.0002465752,Track2,1
5512,Container,61636.0,6,AUCKLAND,0.0003024967,Track2,0
5513,Container,50604.0,5,AUCKLAND,0.000268389,Track2,0
5514,Container,30814.0,7,AUCKLAND,0.0003053825,Track2,0
5515,General Cargo,37720.0,5,AUCKLAND,0.0003391806,Track2,4
5516,Container,41028.0,5,TAURANGA,0.0002004623,Track2,1
5517,RoRo,19893.0,5,AUCKLAND,0.0003232037,Track2,0
5518,RoRo,18864.0,5,NAPIER,0.0002897016,Track2,0
5519,Bulker,38584.0,6,TIMARU,0.000235811,Track2,4
5520,Container,65937.0,5,AUCKLAND,0.0002775303,Track2,0
5521,Bulker,32561.0,7,NELSON,0.0003266981,Track2,3
5522,Tanker,12812.0,6,TAURANGA,0.0002218424,Track2,0
5523,Container,63352.0,6,TAURANGA,0.0002413924,Track2,1
5524,Container,52216.0,7,AUCKLAND,0.0003703404,Track2,0
5525,Reefer,13067.0,5,TAURANGA,0.0002488218,Track2,1
5526,Container,53142.0,6,TAURANGA,0.0003318917,Track2,1
5527,Container,30700.0,5,AUCKLAND,0.000222893,Track2,0
5528,Container,68411.0,7,AUCKLAND,0.0003429433,Track2,1
5529,RoRo,30089.0,7,AUCKLAND,0.0003695445,Track2,1
5530,Container,30813.0,7,AUCKLAND,0.0002967831,Track2,4
5531,Bulker,38894.0,7,AUCKLAND,0.0003360438,Track2,4
5532,Bulker,37704.0,7,NEW PLYMOUTH,0.0002850682,Track2,0
5533,Bulker,31657.0,6,NEW PLYMOUTH,0.000314691,Track2,4
5534,Container,53160.0,6,TAURANGA,0.0003396619,Track2,1
5535,Container,65710.0,7,AUCKLAND,0.000404572,Track2,0
5536,Reefer,13055.0,7,TAURANGA,0.0003513365,Track2,0
5537,RoRo,16758.0,5,AUCKLAND,0.0003066458,Track2,0
5538,RoRo,27100.0,5,AUCKLAND,0.0002382628,Track2,1
5539,RoRo,27178.0,5,AUCKLAND,0.0002312348,Track2,1
5540,Container,65364.0,7,AUCKLAND,0.0004159976,Track2,0
5541,Container,53124.0,6,TAURANGA,0.0002602058,Track2,1
5542,RoRo,23786.0,7,AUCKLAND,0.0003470504,Track2,1
5543,Bulker,31669.0,6,TAURANGA,0.000271895,Track2,4
5544,RoRo,9491.0,7,AUCKLAND,0.0002813377,Track2,0
5545,Container,30156.0,5,TAURANGA,0.0002129814,Track2,1
5546,Bulker,31669.0,5,TAURANGA,0.0003230904,Track2,4
5547,General Cargo,29902.0,7,NELSON,0.00032651,Track2,4
5548,Bulker,38645.0,7,LYTTELTON,0.0003009221,Track2,4
5549,General Cargo,7285.0,5,NAPIER,0.0001644553,Track2,0
5550,Container,80293.0,5,TAURANGA,0.0003152267,Track2,4
5551,Container,65937.0,7,AUCKLAND,0.000414362,Track2,0
5552,Container,53139.0,7,TAURANGA,0.0003709664,Track2,1
5553,Tanker,49760.0,7,NEW PLYMOUTH,0.0002379715,Track2,0
5554,Container,43114.0,6,PORT CHALMERS,0.0002193428,Track2,0
5555,Bulker,33144.0,7,GISBORNE,0.0003650826,Track2,3
5556,Container,52190.0,6,AUCKLAND,0.0003472326,Track2,0
5557,RoRo,22815.0,5,NAPIER,0.0003599018,Track2,0
5558,Reefer,12313.0,5,AUCKLAND,0.0002866181,Track2,0
5559,Reefer,12374.0,6,AUCKLAND,0.0003075249,Track2,0
5560,Container,107978.0,5,TAURANGA,0.0003075897,Track2,1
